rang;disziplin;punkte;anzahl_turniere;vorname;name;nation;bec_player_id
578;GD;410;1;Oliwia;JASZCZERSKA;POL;42627
579;GD;410;1;Charlotte;CROMMEN;BEL;42976
580;GD;410;1;Hanne;DEN HOND;BEL;42992
581;GD;410;1;Freya;DANCY;DEN;44517
582;GD;410;1;Ellen-Marie;LYBÆK;DEN;44492
583;GD;410;1;Venya;GUNDA;DEN;44658
584;GD;410;1;Darena;PAVLOVA;BUL;39416
585;GD;410;1;Hira;SABAN;TUR;43735
586;GD;410;1;Hayrulnisa;CAKIR;TUR;43766
587;GD;410;1;Emine Tugba;KAYIM;TUR;43765
588;GD;410;1;Anastasia;BACHARIDI;GRE;38716
589;GD;410;1;Zeynep Hatice;ERYILMAZ;TUR;43767
590;GD;410;1;Eva;ZORATTO;FRA;39630
591;GD;410;1;Sara;SANJURJO;ESP;44447
592;GD;410;1;Alais;CARMARAN;FRA;44074
593;GD;410;1;Lucia;PEREZ;ESP;44490
594;GD;410;1;Nadia;ALONSO;ESP;44500
595;GD;410;1;Melissa;MOTARD;FRA;42402
596;GD;410;1;Mathilde;MOREL;FRA;44193
597;GD;328;1;Shona;BROWN;SCO;2262
598;GD;328;1;Layla;SHAW;SCO;2184
599;GD;328;1;Benedicte Kryger;BOE;DEN;44514
600;GD;328;1;Tringa;IBRAJ;KOS;38777
601;GD;328;1;Rita;GUDA;KOS;43750
602;GD;328;1;Monah;KUNDL;AUT;44687
603;GD;328;1;Emily;SUN;AUT;44690
604;GD;328;1;Irene;LOZANO;ESP;2221
605;GD;328;1;Ekaterina;MARCOV;BUL;7095
606;GD;328;1;Bettina;RALL;GER;5775
607;GD;328;1;Julia;WITTENBROCK;GER;38811
608;GD;328;1;Aurore;GAILLARD;SUI;7162
609;GD;328;1;KarolíNa;MARADOVÁ;CZE;42870
610;GD;328;1;Barbora;POLÍVKOVÁ;CZE;42869
611;GD;328;1;Nina;RADOVÁ;CZE;30121
612;GD;328;1;Anastasiia;RADIUKOVA;UKR;42823
613;GD;328;1;Yelyzaveta;RAKYTIANSKA;UKR;42822
614;GD;328;1;Magdalena;KAWKA;POL;42660
615;GD;328;1;Michalina;LEFEK;POL;42661
616;GD;328;1;Maja;KOSAKOWSKA;POL;42659
617;GD;328;1;Michalina;KURKOWSKA;POL;42658
618;GD;328;1;Agata;SZELIGA;POL;42607
619;GD;328;1;Maja;SZYSZKOWSKA;POL;42633
620;GD;328;1;Tetiana;POPOVA;UKR;5895
621;GD;328;1;Anastasiia;SVACHII;UKR;42572
622;GD;328;1;Maja;MASCIBRODA;POL;42621
623;GD;328;1;Roza;SZYPEREK;POL;42637
624;GD;328;1;Natasza;CIESIELSKA;POL;42657
625;GD;328;1;Julia;SZYMANIAK;POL;1186
626;GD;328;1;Rosana;GARCIA;ESP;2240
627;GD;328;1;Jaagruti;MANNEM;SCO;2217
628;GD;328;1;Shreya;VARGHEESE;SCO;2175
629;GD;328;1;Laira;RÖHL;GER;1211
630;GD;328;1;Irene;FELIPE;ESP;2246
631;GD;328;1;Alanis;ALCAYDE;ESP;2273
632;GD;328;1;Candela;HIDALGO;ESP;2233
633;GD;328;1;Skaja;DAPKUTE;LTU;1299
634;GD;328;1;Ewelina;ARCZYNSKA;POL;38661
635;GD;328;1;Ana;DUMITRU;ROU;38939
636;GD;328;1;Mara Ioana;RADU;ROU;38520
637;GD;328;1;Djina;CELAR;SRB;38768
638;GD;328;1;Luca;OTTUCSAK;HUN;42481
639;GD;328;1;Loriana;JANOCKOVA;SVK;42322
640;GD;328;1;Petra;OROSOVA;SVK;42323
641;GD;328;1;Zsofi;TAKACS;HUN;40154
642;GD;328;1;Lara;KISS;HUN;42483
643;GD;328;1;Jeanne;LE SECQ;FRA;39626
644;GD;328;1;Amira;PENDER;IRL;5897
645;GD;328;1;Hannah;SHOCHAN;IRL;5638
646;GD;328;1;Candela;REDONDO;ESP;42198
647;GD;328;1;Silvia;VARGAS;ESP;42196
648;GD;328;1;Sofia;DE LA CRUZ;ESP;42194
649;GD;328;1;Irene;MARTINEZ;ESP;42200
650;GD;328;1;Anna;BASOVA;POL;1310
651;GD;328;1;Barbara;DE FLASSILIER;POL;1297
652;GD;328;1;Agata;SZABAT;POL;7134
653;GD;328;1;Katelyn;HOORELBEKE;BEL;2128
654;GD;328;1;Julia;BINDER;GER;5953
655;GD;328;1;Marta;CZAJKA;POL;1300
656;GD;328;1;Julia;JURKUN;POL;1272
657;GD;328;1;Antonia;NIEZGODA;POL;1234
658;GD;328;1;Julia;KROLIKOWSKA;POL;1259
659;GD;328;1;Leonie;ZUMSTEIN;SUI;40289
660;GD;328;1;Mira;DEVOS;BEL;40611
661;GD;328;1;Caitlin;PANG;NED;29690
662;GD;328;1;Michelle;MONOSOV;GER;39956
663;GD;328;1;Helena;ALMEIDA;POR;5623
664;GD;328;1;Anna;TURA;POR;40357
665;GD;328;1;Nikki;KORVING;NED;5417
666;GD;328;1;Nika;BERCKMANS;BEL;31137
667;GD;328;1;Olivia;KUGLEROVÁ;CZE;40211
668;GD;328;1;Smilla;FLUHRER;GER;2243
669;GD;328;1;Diya Mary;CHERIAN;DEN;5755
670;GD;328;1;Alberte;POULSEN;DEN;39779
671;GD;328;1;Louise;BILLE-BIGGART;DEN;6994
672;GD;328;1;Julia;SUI;GER;43254
673;GD;328;1;Karina;FULOP;ROU;30924
674;GD;328;1;Michaela;DOBEŠOVÁ;CZE;2701
675;GD;328;1;Sadena;MAJIDI;GER;43440
676;GD;328;1;Lea Alexa;MÖLLER;GER;43495
677;GD;328;1;Sophia;HAUER;GER;42414
678;GD;328;1;Clara;MARCUS;GER;43367
679;GD;328;1;Finja;SCHÜRGER;GER;30216
680;GD;328;1;Ineke;BLOCK;GER;43510
681;GD;328;1;Lena;HECKEN;GER;43497
682;GD;328;1;Johanna;KOCK;GER;43457
683;GD;328;1;Lakshitha;RAMESH KUMAR;GER;43449
684;GD;328;1;Aadya;SMITA RAGHU;GER;40904
685;GD;328;1;Memunatu;MANSARAY;SLE;43625
686;GD;328;1;Hawanatu;MASSAQUOI;SLE;43626
687;GD;328;1;Adelina;FLOR;ROU;43455
688;GD;328;1;Edith Andrada;URSACHESCU;ROU;5885
689;GD;328;1;Emilia;VAZOURA;CYP;43162
690;GD;328;1;Michaelia;VOTSI;CYP;43161
691;GD;328;1;Eliza;DUTU;ROU;43617
692;GD;328;1;Ariana;GIURGIEV;ROU;43618
693;GD;328;1;Silje;BRIX OLSEN;DEN;44674
694;GD;328;1;Smilla Gualdoni;MADSEN;DEN;44486
695;GD;328;1;Ivana;MILJANOVIĆ;BIH;38771
696;GD;328;1;Eniko;MESZAROS;HUN;38772
697;GD;328;1;Nora;JANCSO;HUN;38521
698;GD;328;1;Ana;DIMITRIJEVIC;SRB;1956
699;GD;328;1;Zilling;ZHAN;AUT;1836
700;GD;328;1;ŠTěPáNka;NÝDRLOVÁ;CZE;2205
701;GD;328;1;Ugne;LADYGAITE;LTU;40288
702;GD;328;1;Aila;CHORNEY;CAN;44700
703;GD;328;1;Harper;SWAN;CAN;44699
704;GD;328;1;Noa;KORMAN;CRO;5579
705;GD;328;1;Iva;MIRKO;CRO;5576
706;GD;328;1;Simona;TALCIKOVA;SVK;39950
707;GD;328;1;Linda;CERNACKOVA;SVK;40158
708;GD;328;1;Elze;CERAUSKAITE;LTU;44689
709;GD;328;1;Eva;KAVALIAUSKAITE;LTU;44688
710;GD;328;1;Signe;FILTENBORG LARSEN;DEN;44676
711;GD;328;1;Liva;DUNFELDT HECKMANN;DEN;44656
712;GD;328;1;Liv;PLAUBORG;DEN;44679
713;GD;328;1;Eva Maria;ZANGERLE;ITA;30914
714;GD;328;1;Aimee;TRAN;AUT;5805
715;GD;328;1;Elsa;MITCHELL;ENG;7183
716;GD;328;1;Sofia;NI;GER;5777
717;GD;328;1;Naia;MARTINEZ;ESP;2213
718;GD;328;1;Leire;ACHOTEGUI;ESP;2274
