rang;disziplin;punkte;anzahl_turniere;vorname;name;nation;bec_player_id
654;XD;656;2;Mokshi;RAJPUT;BEL;2089
655;XD;656;2;Dian;KIREV;BUL;5511
656;XD;656;2;Noor;ABEL;QAT;5626
657;XD;656;2;Jakub;CHRZASZCZ;POL;5937
658;XD;656;2;Paul;PILLARD;FRA;5776
659;XD;656;2;Lisa;TSCHIMBEN;ITA;42806
660;XD;656;2;Asma;ABEL;QAT;5627
661;XD;656;2;Mikkel Bønlykke;FAARBORG;DEN;6993
662;XD;656;2;Felix Thomsen;RIISAGER;DEN;39763
663;XD;640;1;Ege;SIMSIR;TUR;39457
664;XD;640;1;Hasim Kagan;TOREMIS;TUR;43738
665;XD;640;1;Olle;BERGSTRÖM;SWE;42986
666;XD;640;1;Arthur;CANIVET;FRA;39616
667;XD;640;1;Mille;RIIS;DEN;5710
668;XD;640;1;Alexia;NEDELCU;GER;1678
669;XD;640;1;Pavlína;HERMANNOVÁ;CZE;5831
670;XD;640;1;Elitsa;BOZHILOVA;BUL;5942
671;XD;640;1;Pavel;SHEYTANOV;BUL;38463
672;XD;640;1;Arush;RAVIKUMAR;FRA;2085
673;XD;640;1;Monika;MAJEROVÁ;CZE;5808
674;XD;640;1;Martha;NG;ENG;2103
675;XD;640;1;Ailian;XIA;CYP;5393
676;XD;640;1;Eloise;POULY;FRA;42390
677;XD;640;1;Aarav;KOTIAN;ENG;43803
678;XD;640;1;Frank;ROSSHAGEN;SWE;42998
679;XD;640;1;Lucy;WANG;SWE;43012
680;XD;640;1;Leone;MARIE;FRA;42873
681;XD;590;2;Piotr;SAWICZ;POL;42655
682;XD;590;2;Michal;VYBÍRAL;CZE;30142
683;XD;590;2;Thea;SIKOROVÁ;CZE;42867
684;XD;590;2;Emma;JENTGES;LUX;40614
685;XD;590;2;Jonathan;JACOBSSON;SWE;5951
686;XD;590;2;Nadia;MALLEIER;ITA;30909
687;XD;590;2;Felix;TRAGUST ATZ;ITA;30889
688;XD;590;2;Mikkel;NIELSEN;DEN;5693
689;XD;590;2;Johan;JOSEPH;ENG;2121
690;XD;590;2;Mateo;DE VICENTE;ESP;942
691;XD;590;2;Ella;NOGHIN;SWE;39756
692;XD;590;2;Ashwath;KANAKAMPALAYAM;LUX;40609
693;XD;590;2;Evelina;FREIJA;LAT;1288
694;XD;590;2;Patryk;LENART;POL;1252
695;XD;590;2;Boglarka;MOLNAR;HUN;40149
696;XD;590;2;Luis;GRUNDMANN;GER;30737
697;XD;590;2;Malte;SIEMER;GER;41389
698;XD;590;2;Gabriela;TURSKA;POL;42618
699;XD;590;2;Laura;NGUYEN;GER;41855
700;XD;590;2;Papp;EMMA REBEKA;HUN;1953
701;XD;590;2;Anna;ZIRNWALD;GER;7498
702;XD;590;2;Flavia;BOCICA;ESP;1970
703;XD;590;2;Akseli;HÄMEENHEIMO;FIN;29726
704;XD;590;2;Tereza;ŠTĚRBOVÁ;CZE;42865
705;XD;590;2;Norbert David;FEKETE;ROU;1950
706;XD;590;2;Amalia-Maria;SOHODOLEANU;ROU;1864
707;XD;590;2;Jill;BELJAARS;NED;29695
708;XD;590;2;Klara;SIADLAK;POL;1199
709;XD;590;2;Aimee;TRAN;AUT;5805
710;XD;590;2;Anna;BANDO;POL;1313
711;XD;590;2;Muhammad Sytsh;ABDULQUDDUS;GER;38810
712;XD;590;2;Oskars;BAJARS;LAT;1316
713;XD;590;2;Leila Anna;SILINA;LAT;1198
714;XD;590;2;Nikola;MISIASZEK;POL;1238
715;XD;590;2;Esalettin Berk;DEMIR;TUR;5870
716;XD;590;2;Anna;BASOVA;POL;1310
717;XD;590;2;Erwin;DINH;AUT;39806
718;XD;590;2;Maksymilian;PAWLIK;POL;1224
719;XD;590;2;Oskar;ZAREBA;POL;1170
720;XD;590;2;Severin;GFRERER;AUT;39561
721;XD;590;2;Mikolaj;SASKA;POL;1202
722;XD;590;2;Dina;STRUMPF;GER;5768
723;XD;590;2;Sarah;STORZ;GER;5949
724;XD;590;2;Sebastian BøHme;BJØRN;DEN;39767
725;XD;590;2;Davide;GOLDIN;ITA;7192
726;XD;590;2;Merrysa;NAHDAWI;ITA;30346
727;XD;590;2;Nicolas;SIONNEAU;AUT;39639
728;XD;590;2;Jolina;SAFTIG;GER;38798
729;XD;524;2;Gleb;STEPANZOW;GER;38112
730;XD;524;2;Nina;FINSTER;GER;5793
731;XD;524;2;Arthur Cristian;MAIER;ROU;1914
732;XD;524;2;David;ŠTĚRBA;CZE;42862
733;XD;524;2;Patricia;STASOVA;SVK;40194
734;XD;524;2;Elen;PERNÍKOVÁ;CZE;30106
735;XD;524;2;Laura;GRILLO;ITA;42796
736;XD;524;2;Mara;STRICKER;ITA;29711
737;XD;524;2;Elena;BURDEAU PETIT;FRA;2158
738;XD;524;2;Martin;SREBRNIČ;SLO;41054
739;XD;524;2;Simon;SKRABAK;SVK;40195
740;XD;524;2;Mika;LENZ;GER;5416
741;XD;524;2;Daan;LI;BEL;2113
742;XD;524;2;Adrian;TELFSER;ITA;2181
743;XD;524;2;Antonina;WNUK;POL;1175
744;XD;512;1;Can Eren;PALA;TUR;43739
745;XD;512;1;Mira;TURGUT;TUR;39465
746;XD;512;1;Seyit Ali;ERSIN;TUR;38761
747;XD;512;1;Ceylin;MURADOGLU;TUR;43768
748;XD;512;1;Emil;SJÖBERG;SWE;41056
749;XD;512;1;Davina;HÄLLQVIST;SWE;42996
750;XD;512;1;Nuno;ALONSO;ESP;44355
751;XD;512;1;Ariel;NADIV;ISR;41713
752;XD;512;1;Ruilian;XIA;CYP;5392
753;XD;512;1;Ziqi;ZHAO;CYP;1834
754;XD;512;1;Vihaan;SHAH;NED;1623
755;XD;512;1;Subramanyam Narasimha Siddarth;NOOKALA;POR;39890
756;XD;512;1;Frederik Juul;RØNNOW;DEN;44195
757;XD;512;1;Rosa Storm;CALLESEN;DEN;44495
758;XD;512;1;Benedicte Kryger;BOE;DEN;44514
759;XD;512;1;Hannes;BERGSTRÖM;SWE;2266
760;XD;512;1;Metehan Selim;DONMEZ;TUR;5932
761;XD;512;1;Abby Zyi En;GAN;ENG;43507
762;XD;512;1;Bohdan;POLIAKOV;UKR;5647
763;XD;512;1;Linn;NYSTRÖM;SWE;42974
764;XD;512;1;Joel;JACOBSSON;SWE;42991
765;XD;512;1;Ita;SIMA;ISR;5494
766;XD;512;1;Clara;MENEGAZZI BRIQUET;FRA;2105
767;XD;512;1;Nathan;MICHALAK;FRA;41155
768;XD;512;1;Abigail;LAM;CAN;42410
769;XD;512;1;Olaf;KWIECIEN;ENG;30308
770;XD;512;1;Jinglan;LIAO;FRA;39628
771;XD;512;1;Michael Zubin;SUN;CAN;42404
772;XD;512;1;Aaron;CHERIAN;ENG;30289
773;XD;512;1;Lauge;BOGH;DEN;39777
774;XD;512;1;Tom;FOULON;SUI;42979
775;XD;512;1;Hannah;SHOCHAN;IRL;5638
776;XD;512;1;Shani;MIZRAHI;ISR;1236
777;XD;512;1;Dario;MIGUEZ;ESP;892
778;XD;512;1;Elif Duru;DURSUN;TUR;7054
779;XD;512;1;Mante;JABLONSKYTE;LTU;43409
780;XD;512;1;Ugne;LADYGAITE;LTU;40288
781;XD;512;1;Mila;BORRELLY;FRA;42387
782;XD;512;1;Julius;SURGELA;LTU;43405
783;XD;512;1;Maïkel;POPOV;BUL;2093
784;XD;512;1;Camille;DELETTRE;FRA;2144
785;XD;512;1;Mia-Liis;MIGUR;EST;42656
786;XD;512;1;Chinmayi;KISHOR;ENG;30606
787;XD;512;1;Mira;DEVOS;BEL;40611
788;XD;512;1;Taaniel;MEHINE;EST;39893
789;XD;512;1;Pedro;TORRE;ESP;40879
790;XD;512;1;Iara;DIONÍSIO;POR;5933
791;XD;512;1;John Reynald;RALA;CYP;1877
792;XD;410;1;Jore;KAVALIAUSKAITE;LTU;433
793;XD;410;1;Sara;SANJURJO;ESP;44447
794;XD;410;1;Rok;HALIČ;SLO;5583
795;XD;410;1;Hugo;VERET;FRA;42407
796;XD;410;1;Camille;LEROUX;FRA;41152
797;XD;410;1;Daniella;RAMIREZ;ESP;2197
798;XD;410;1;Alexander;LÜTHI;SUI;38782
799;XD;410;1;Julie;GAUCH;SUI;30118
800;XD;410;1;Karina;FULOP;ROU;30924
801;XD;410;1;Linnea;LIND;SWE;43014
802;XD;410;1;Divyanshi;ROY;SWE;43010
803;XD;410;1;Isabel;NUNES;POR;5899
804;XD;410;1;Luis;DOMINGUEZ;ESP;2247
805;XD;410;1;Ines;FELICIANO;POR;2342
806;XD;410;1;Hugo;ALBINSSON;SWE;41108
807;XD;410;1;Aljaž;SVEČKO;SLO;43365
808;XD;410;1;ŽIva;STROPNIK;SLO;43366
809;XD;410;1;Rego;PALKOVICS;HUN;44711
810;XD;410;1;Barbara;LUJBER;HUN;44706
811;XD;410;1;Eva Vangsgaard;LUND;DEN;44484
812;XD;410;1;Cesar;RODRIGUES;POR;1874
813;XD;410;1;Robin;LUNDBLAD;SWE;43074
814;XD;410;1;Anton;MARCHAND KEMMO;SWE;42982
815;XD;410;1;Hjalmar;GROTH;SWE;42990
816;XD;410;1;Elva;HALLBERG;SWE;42995
817;XD;410;1;Simon;GAUDE;SWE;40479
818;XD;410;1;Youri;SCHWARZ;GER;2186
819;XD;410;1;Aahna;BHATIA;ENG;958
820;XD;410;1;Eleni;ELEFTHERIOU;CYP;5523
821;XD;410;1;Antonie Stefan;SIMION;ROU;41049
822;XD;410;1;Mara Ioana;RADU;ROU;38520
823;XD;410;1;Itamar;EDERY;ISR;39884
824;XD;410;1;Agnieszka;KOPKA;POL;41824
825;XD;410;1;Marina Frances;CHRISTOFOROU;CYP;29661
826;XD;410;1;José;TOMÁS;POR;40634
827;XD;410;1;Alice;SIMÕES;POR;40880
828;XD;410;1;Gabriel;AFONSO;POR;5625
829;XD;410;1;Linnea;STOMBERG;SWE;41661
830;XD;410;1;Linus;ANDERSSON;SWE;41660
831;XD;410;1;Mohana;LINDGREN;SWE;5661
832;XD;410;1;Michail;TSIANAKKA;CYP;5489
833;XD;410;1;Beytullah;ÖRENTEPE;TUR;7341
834;XD;410;1;Katrine;JØRGENSEN;DEN;30834
835;XD;410;1;Kristian;BÜLOW;DEN;5699
836;XD;410;1;Furkan;BULTAN;TUR;7070
837;XD;410;1;Ivana;GYUROVA;BUL;5518
838;XD;410;1;Ahmet;CELEBI;TUR;5940
839;XD;410;1;Nolan;HUYNH-CHANH;FRA;2125
840;XD;410;1;Ryan;TANG;SWE;43075
841;XD;410;1;Annie;KÄLLMAN;SWE;42981
842;XD;410;1;Tristan;THEOBALD;GER;43448
843;XD;410;1;Victoria;BRAUN;GER;41859
844;XD;410;1;Hubert;GRUBA;POL;1279
845;XD;410;1;Jamie;CHOONG;ENG;43699
846;XD;410;1;Michelle;CHEN;ENG;30296
847;XD;410;1;Nuria;ALVAREZ;ESP;965
848;XD;410;1;Constantinos;MICHAEL;CYP;29700
849;XD;410;1;Anthony;MCENALLY;ENG;30459
850;XD;410;1;Anushka;AMBROSE;ENG;7232
851;XD;410;1;Sophia;LOUDRUP;DEN;5730
852;XD;410;1;Vasilije;JANKOVIC;SRB;7622
853;XD;410;1;Marcel;MAKULUS;POL;1246
854;XD;410;1;Gregor;KIVISAAR;EST;1265
855;XD;410;1;Mirtel Marii;KESKEL;EST;1266
856;XD;410;1;Oliver;BLITTRUP;DEN;38792
857;XD;410;1;Borys;WEGLORZ;POL;42654
858;XD;410;1;Michalina;LEFEK;POL;42661
859;XD;410;1;Daniel;CORONAS;ESP;42270
860;XD;410;1;Vladimir;CERNAK;SVK;40197
861;XD;410;1;Simona;CHOMISTEKOVA;SVK;40191
862;XD;410;1;Gabien;TOFFOLUTTI;FRA;29713
863;XD;410;1;Lucie;DESLANDES;FRA;2143
864;XD;410;1;Martin;FRANTA;CZE;30124
865;XD;410;1;Mihaela;RIKOVA;BUL;43683
866;XD;410;1;Tykhon;KRIUCHIKHIN;UKR;38760
867;XD;410;1;Yixin;GAO;FRA;39629
868;XD;410;1;Gabriel;COSSAC;FRA;39610
869;XD;410;1;Eldad;COHEN;ISR;5526
870;XD;410;1;Aviv;SCHNEIDMAN;ISR;8039
871;XD;410;1;Imogen;DREW;ENG;39751
872;XD;410;1;Alva;JACOBSEN;DEN;5921
873;XD;410;1;Alyssa;VOGT;FRA;2071
874;XD;410;1;Jose Miguel;CALVO;ESP;42252
875;XD;410;1;Leyre;RAIGON;ESP;30388
876;XD;410;1;Mario;RUBIO;ESP;2191
877;XD;410;1;Blanca;RUBIO;ESP;2193
878;XD;410;1;Anton;GONZALEZ;ESP;42273
879;XD;410;1;Anastasia;BACHARIDI;GRE;38716
880;XD;410;1;Dimitar;DIMITROV;BUL;43684
881;XD;410;1;Izabela;IVANOVA;BUL;42857
882;XD;410;1;Panayiotis;FELLAS;CYP;5522
883;XD;410;1;Anna;NIKOLAOU;CYP;43667
884;XD;410;1;Alexandar;MINEKOV;BUL;38703
885;XD;410;1;Eren Doruk;SARAC;TUR;39552
886;XD;410;1;Berfin;BAŞARAN;TUR;15025
887;XD;410;1;Pablo;SANZ;ESP;2188
888;XD;410;1;Guillermo;GONZALEZ;ESP;40352
889;XD;410;1;Alba;FERNANDEZ;ESP;42264
890;XD;410;1;Iremsu;TUNA;TUR;7088
891;XD;410;1;Dragos;MARTNOS;MDA;43531
892;XD;410;1;Iana;ONICA;ROU;43529
893;XD;410;1;Borislav;MARINOV;BUL;43687
894;XD;410;1;Patricia;QNKULOVA;BUL;43689
895;XD;410;1;Mathilde;MOREL;FRA;44193
896;XD;410;1;Mael;GUERIMAND;FRA;42380
897;XD;410;1;Nadia;ALONSO;ESP;44500
898;XD;410;1;Rasmus;WINTHER;DEN;44448
899;XD;410;1;Noah;SCHØTT SEJTEN;DEN;44675
900;XD;410;1;Signe;FILTENBORG LARSEN;DEN;44676
901;XD;410;1;LæRke;BIE;DEN;44487
902;XD;410;1;Lucas Winther;NIELSEN;DEN;38780
903;XD;410;1;Soren;MARION GOTHSENER;FRA;2108
904;XD;410;1;Anna;TURA;POR;40357
905;XD;410;1;José;VIANA;POR;40628
906;XD;410;1;Ana Pedro;SILVA;POR;40626
907;XD;410;1;Mateo;DE LUIS;ESP;2253
908;XD;410;1;Elif Iclal;MERCAN;TUR;43733
909;XD;410;1;Malsor;SEJDIU;KOS;43764
910;XD;410;1;Ege;KOK;TUR;39555
911;XD;410;1;Kutay;GOKGOZ;TUR;43770
912;XD;410;1;Burcu;ISIK;TUR;5922
913;XD;410;1;Hira;SABAN;TUR;43735
914;XD;410;1;Alptug Emirhan;OZDOGAN;TUR;43734
915;XD;328;1;Ellen-Marie;LYBÆK;DEN;44492
916;XD;328;1;Pika;ŠKRLJ;SLO;43359
917;XD;328;1;David;CARVAJAL;ESP;2259
918;XD;328;1;Natalia;KUNIKOVA;SVK;39947
919;XD;328;1;Liam;ASSALIT;FRA;43959
920;XD;328;1;Aila;CHORNEY;CAN;44700
921;XD;328;1;Krish;KOROTANE;CAN;44694
922;XD;328;1;Piotr;KUZNIAR;POL;43428
923;XD;328;1;Alexander;FALK;SWE;38708
924;XD;328;1;Michal;ORLOVSKY;SVK;5824
925;XD;328;1;Rana;MEDHARAMETLA;GER;43143
926;XD;328;1;Martin;KNEZ OGORELEC;SLO;44673
927;XD;328;1;Darena;PAVLOVA;BUL;39416
928;XD;328;1;Miroslav;ZHEKOV;BUL;43026
929;XD;328;1;Kaloyan;TSANEV;BUL;39413
930;XD;328;1;Kadiatu;MASSAQUOI;SLE;43628
931;XD;328;1;Alpha;KASSEGBAMA;SLE;43627
932;XD;328;1;Alexia;PEREZ;ESP;42271
933;XD;328;1;Martin;GÁNDARA;ESP;42254
934;XD;328;1;Ainara;RIOS;ESP;2196
935;XD;328;1;Bruno;FRANCO;ESP;2242
936;XD;328;1;Berra;TASDEMIR;TUR;5887
937;XD;328;1;Jeremy Mark;GATT;MLT;5520
938;XD;328;1;Brina;ZALETEL;SLO;5563
939;XD;328;1;Silvia;VARGAS;ESP;42196
940;XD;328;1;Alejandro;GONZALEZ;ESP;42197
941;XD;328;1;Alicia;BRAO;ESP;2265
942;XD;328;1;Iker;BARTOLOME;ESP;41828
943;XD;328;1;Irene;TORRES;ESP;42263
944;XD;328;1;Emilio;FERNANDEZ;ESP;42257
945;XD;328;1;Ieva;VALGE;LAT;5440
946;XD;328;1;Martins;JAUNSLAVIETIS;LAT;5919
947;XD;328;1;Ugnius;LYGNUGARIS;LTU;39938
948;XD;328;1;Oliver;PUHTLA;EST;1215
949;XD;328;1;Mara;NEVEDOMSKA;LAT;5902
950;XD;328;1;Akhil Luke;GIBI;ENG;2136
951;XD;328;1;Candela;REDONDO;ESP;42198
952;XD;328;1;Pablo;CIRUJANO;ESP;42295
953;XD;328;1;Carlota;BALBOA;ESP;42265
954;XD;328;1;Talip;KAYMAK;NED;29766
955;XD;328;1;Julea;TER HAAR;NED;42073
956;XD;328;1;Damian;ECKRINGA;NED;42072
957;XD;328;1;Rita;GUDA;KOS;43750
958;XD;328;1;Ajan;KRYEZIU;KOS;43757
959;XD;328;1;Evan;MAZZIERLI;FRA;42383
960;XD;328;1;Mahonie;PLANTEFEVE;FRA;42388
961;XD;328;1;Leo;QUAEYBEUR;FRA;2091
962;XD;328;1;Mila;MULLER;FRA;42411
963;XD;328;1;Jules;BOUILLET;FRA;29984
964;XD;328;1;Izan;MARTINEZ;ESP;2214
965;XD;328;1;Thomas;MOOS;DEN;39773
966;XD;328;1;Merle;VELDT;DEN;39771
967;XD;328;1;Maja Louise;SØGAARD;DEN;39762
968;XD;328;1;Emma Nissen;NIELSEN;DEN;5901
969;XD;328;1;Sofus;CALLESEN;DEN;5434
970;XD;328;1;Rozi;FEIND;HUN;42482
971;XD;328;1;Zalan;BERNATH;HUN;1972
972;XD;328;1;Aljaž;FUJS;SLO;5585
973;XD;328;1;Etienne Shi Hong;FAN;ENG;39735
974;XD;328;1;Daniela;RUNDE;LAT;5691
975;XD;328;1;Loriana;JANOCKOVA;SVK;42322
976;XD;328;1;Martin Viliam;MIHALCIN;SVK;40229
977;XD;328;1;Beril;KOCAOSMANOGLU;TUR;43603
978;XD;328;1;Adelina;FLOR;ROU;43455
979;XD;328;1;David;TATU;ROU;43447
980;XD;328;1;Ana Isabelle;MAZILU;ROU;43523
981;XD;328;1;Cemile Idilsu;YARDIM;TUR;39469
982;XD;328;1;Efe Kagan;ASIK;TUR;5943
983;XD;328;1;Neela;LENGUE TE;FRA;2114
984;XD;328;1;Robin;OUDJANI;FRA;2101
985;XD;328;1;Muhammed Ali;AKSOY;TUR;9151
986;XD;328;1;Leyla;JAMALZADE;AZE;2061
987;XD;328;1;Yusif;MIRALAMOV;AZE;39554
988;XD;328;1;Petra;OROSOVA;SVK;42323
989;XD;328;1;Tomass;TOMASIUNS;LAT;42602
990;XD;328;1;Marta;JAWOROWSKA;POL;42632
991;XD;328;1;Wojciech;DEC;POL;42604
992;XD;328;1;Leon;PHAN;FRA;2096
993;XD;328;1;Dimitrios Chrysovalantis;PANTELIDIS;GRE;5503
994;XD;328;1;Timon;KREJČIŘÍK;CZE;1923
995;XD;328;1;Linda;CERNACKOVA;SVK;40158
996;XD;328;1;Adam;GABRHEL;SVK;40150
997;XD;328;1;ŠImon;SOUKUP;CZE;7205
998;XD;328;1;Jan;MALTIG;GER;42003
999;XD;328;1;Amelie;SAYSOMBATH;GER;40518
1000;XD;328;1;Goya;VALLES;ESP;42267
1001;XD;328;1;German;RIPOLL;ESP;2195
1002;XD;328;1;Maria Jesus;AYBAR;ESP;42256
1003;XD;328;1;Alejandro;GUIJARRO;ESP;42269
1004;XD;328;1;Laia;GINER;ESP;42261
1005;XD;328;1;Diego;GAZQUEZ;ESP;41208
1006;XD;328;1;Roza;SZYPEREK;POL;42637
1007;XD;328;1;Lena;KONIECZNA;POL;42641
1008;XD;328;1;Julia;STOPA;POL;42646
1009;XD;328;1;Bartlomiej;DOBOSZ;POL;42644
1010;XD;328;1;Tetiana;POPOVA;UKR;5895
1011;XD;328;1;Ostap;DEMCHENKO;UKR;39937
1012;XD;328;1;Edgar;PREVOT;FRA;39608
1013;XD;328;1;Jannis;KAMPMEIER;GER;43441
1014;XD;328;1;Ineke;BLOCK;GER;43510
1015;XD;328;1;Beatrix;SCHEUERLEIN;DEN;38803
1016;XD;328;1;Storm;THILLEMANN;DEN;38781
1017;XD;328;1;Alicja;WOJCICKA;POL;42643
1018;XD;328;1;Karol;MOTULEWICZ;POL;42645
1019;XD;328;1;Alicja;KOKOT;POL;42616
1020;XD;328;1;Marcel;KMIECINSKI;POL;42612
1021;XD;328;1;Natasza;CIESIELSKA;POL;42657
1022;XD;328;1;Igor;SZABLEWSKI;POL;42662
1023;XD;328;1;Maja;KOSAKOWSKA;POL;42659
1024;XD;328;1;Maciej;SIEWIASZCZYK;POL;42630
1025;XD;328;1;Gabriela;ZVAIGZNE;LAT;42603
1026;XD;328;1;Denize;SAUKANE;LAT;1201
1027;XD;328;1;Jaromir;SZELAG;POL;1188
1028;XD;328;1;Dovydas;DOVYDAS;LTU;1226
1029;XD;328;1;Lauge;BIE;DEN;40408
1030;XD;328;1;Inez Zenteno;WILLUMSEN;DEN;39778
1031;XD;328;1;Rasmus;KRØYER;DEN;40456
1032;XD;328;1;Catarina F.;MARTINS;POR;40360
1033;XD;328;1;Simao;CAMPOS;POR;39868
1034;XD;328;1;Martina;JIMENEZ;ESP;2227
1035;XD;328;1;Hugo;BRAVO;ESP;2264
1036;XD;328;1;Tymeo;LE CLAINCHE;FRA;2116
1037;XD;328;1;Natalia;KAROLAK;POL;38654
1038;XD;328;1;Constanze;THULL;GER;42810
1039;XD;328;1;Maja Veronika;BOROS;HUN;1306
1040;XD;328;1;Atharva;HIMANSHU GUPTA;GER;43509
1041;XD;328;1;Lucia;WANG;GER;42452
1042;XD;328;1;Raul;MARQUES;GER;42477
1043;XD;328;1;Amelie;KASCHURA;GER;43418
1044;XD;328;1;Rhune;VERHELST;BEL;42399
1045;XD;328;1;Medha;PANDEY;NED;42973
1046;XD;328;1;Jaagrav;RAJ;NED;29676
1047;XD;328;1;Capucine;PERONNE;FRA;42874
1048;XD;328;1;Martin;ANQUETIL;FRA;39614
1049;XD;328;1;Sheung Laam;TAI;ENG;30618
1050;XD;328;1;Daniel;SCHWANK;CZE;42819
1051;XD;328;1;KarolíNa;MARADOVÁ;CZE;42870
1052;XD;328;1;Matouš;JANDA;CZE;42126
1053;XD;328;1;Yelyzaveta;RAKYTIANSKA;UKR;42822
1054;XD;328;1;Matti;HINTZE;GER;43508
1055;XD;328;1;Alina;LIN;GER;42703
1056;XD;328;1;Max;HAHN;GER;43364
1057;XD;328;1;Danylo;SYCH;UKR;1191
1058;XD;328;1;Denisa;AUDY;CZE;42864
1059;XD;328;1;Vinil Sai Kumar;VIMAL;CZE;42817
1060;XD;328;1;Harshini;SRIRAMAN;NED;29701
1061;XD;328;1;Ekaterina;ZHECHEVA;BUL;38471
1062;XD;328;1;Teodor;NGUEN;BUL;5853
1063;XD;328;1;Eva;TVAPANYAN;BUL;7087
1064;XD;328;1;Jeev;ARUNBAL;NED;29729
1065;XD;328;1;Samara;BRITTO;WAL;42801
1066;XD;328;1;Luke;BETTS;WAL;43011
1067;XD;328;1;Nika;BERCKMANS;BEL;31137
1068;XD;328;1;Srisarayu;RAMISETTY;NED;42008
1069;XD;328;1;Shreyash;KARUPOTHULA;NED;29758
1070;XD;328;1;Nilas;SUTTER;SUI;1855
1071;XD;328;1;Ilhan;ALIYAN;BUL;7150
1072;XD;328;1;Bozhidara;BOYANOVA;BUL;7072
1073;XD;328;1;Noya;ULIEL;ISR;41712
1074;XD;328;1;Noam;ENOCH;ISR;41710
1075;XD;328;1;Naama;VERNER;ISR;41708
1076;XD;328;1;Eitan;MENACHEM;ISR;41714
1077;XD;328;1;Mika;TSIBULSKY;ISR;41709
1078;XD;328;1;Yuval;GERSHTEIN;ISR;41711
1079;XD;328;1;Timo Kaiheng;ZHU;GER;40506
1080;XD;328;1;Larissa;SCHEIFF;GER;42024
1081;XD;328;1;Leonard;VOGELS;GER;5765
1082;XD;328;1;Rune;VAN DE VELDE;BEL;40613
1083;XD;328;1;Florian;MAO;FRA;30042
1084;XD;328;1;Bennet;DITTRICH;GER;30313
1085;XD;328;1;Jennifer;RODRÍGUEZ;POR;40359
1086;XD;328;1;Goncalo;LAGARTO;POR;40358
1087;XD;328;1;Dionis;MORINA;KOS;5605
1088;XD;328;1;Francisca;TORRES;POR;40627
1089;XD;328;1;Edgar;GONÇALVES;POR;5613
1090;XD;328;1;Leila;MARQUES;POR;40631
1091;XD;328;1;José;PESTANA;POR;40621
1092;XD;328;1;Asya Tuana;ACAR;TUR;38466
1093;XD;328;1;Jaklin;VASILEVA;BUL;7145
1094;XD;328;1;Berkay;UMER;BUL;38474
1095;XD;328;1;Matvii;MIZIN;UKR;7236
1096;XD;328;1;Nina;ZHANG;GER;43149
1097;XD;328;1;Till;BESSER;GER;43144
1098;XD;328;1;Gabriel;COLOMBO;ITA;42803
1099;XD;328;1;Lovis;DETERS;GER;2249
1100;XD;328;1;Lauren;O'LEARY;CAN;44698
1101;XD;328;1;Maximillian;SMITH;CAN;44696
1102;XD;328;1;Freya;DANCY;DEN;44517
1103;XD;328;1;Liv;PLAUBORG;DEN;44679
1104;XD;328;1;Nadja;TODOROVIC;SRB;44712
1105;XD;328;1;Victoria;STENBERG;SWE;5636
1106;XD;328;1;Nitin Narayanan;SUDHAKAR;SWE;41659
1107;XD;328;1;Quinlen;CHAU;NED;2303
1108;XD;328;1;Ananya;KANDALA;FIN;2119
1109;XD;328;1;Akshay;KANDALA;FIN;5421
1110;XD;328;1;Morgane;DUMES;FRA;5429
1111;XD;328;1;Kan;EMURLAH;BUL;38460
1112;XD;328;1;Matyáš;KAŠPÁREK;CZE;43080
1113;XD;328;1;Barbora;TOMÁŠKOVÁ;CZE;42704
1114;XD;328;1;Konstantin;RISTIC;SRB;44710
1115;XD;328;1;Joao;NOVO;POR;40633
1116;XD;328;1;Sigurd;BANG-UDESEN;DEN;44512
1117;XD;328;1;Eva Julija;SMOLČNIK;SLO;43363
1118;XD;328;1;Stanislaw;KUCHARCZYK;POL;42474
1119;XD;328;1;Urban;ŽELEZNIK;SLO;43362
1120;XD;328;1;Jocelyn;ROTZETTER;SUI;7177
1121;XD;328;1;Manuel;FRASSINE;ITA;43139
1122;XD;328;1;Gabriel;PISKORSKI;POL;1219
1123;XD;328;1;Veronika;SIMOVA;UKR;1197
1124;XD;328;1;Mykola;CHERNIIENKO;UKR;1302
1125;XD;328;1;Fernanda;LIMA;POR;40619
1126;XD;262;1;Rasa;NORVAISAITE;IRL;2206
1127;XD;262;1;Alfie;MARTIN;SCO;1912
1128;XD;262;1;Shreya;VARGHEESE;SCO;2175
1129;XD;262;1;Max;MCCABE;SCO;2212
1130;XD;262;1;Asier;TORRES;ESP;2178
1131;XD;262;1;Lorenzo;FERNANDEZ;ESP;2244
1132;XD;262;1;Julia;JURKUN;POL;1272
1133;XD;262;1;Emil;AUBERGER;AUT;5592
1134;XD;262;1;Dominique;DE LEON;ITA;43140
1135;XD;262;1;Matthias;GOZZI;ITA;43062
1136;XD;262;1;Julian;CARMARAN;FRA;2306
1137;XD;262;1;Sofia;NI;GER;5777
1138;XD;262;1;Roeland;NAGEL;NED;29685
1139;XD;262;1;Nikki;KORVING;NED;5417
1140;XD;262;1;Lars;BOKHORST;NED;5435
1141;XD;262;1;Lucas;VALLES;ESP;2176
1142;XD;262;1;Clara;CHRETIEN;FRA;2254
1143;XD;262;1;Lucia;CID;ESP;945
1144;XD;262;1;Leyre;SIMON;ESP;2183
1145;XD;262;1;Elsa;MITCHELL;ENG;7183
