rang;disziplin;punkte;anzahl_turniere;vorname;name;nation;bec_player_id
605;GS;328;1;Elva;HALLBERG;SWE;42995
606;GS;328;1;Nora;MORÉN;SWE;42984
607;GS;328;1;Jaklin;VASILEVA;BUL;7145
608;GS;328;1;Elsa;MITCHELL;ENG;7183
609;GS;328;1;Gotumi;RAMTEKE;ENG;2087
610;GS;328;1;Ella;GERMANN;SUI;2137
611;GS;328;1;Bozhidara;BOYANOVA;BUL;7072
612;GS;328;1;Barbora;POLÍVKOVÁ;CZE;42869
613;GS;262;1;Laia;GINER;ESP;42261
614;GS;262;1;Iva;MIRKO;CRO;5576
615;GS;262;1;Noa;KORMAN;CRO;5579
616;GS;262;1;Candela;REDONDO;ESP;42198
617;GS;262;1;Irene;TORRES;ESP;42263
618;GS;262;1;Alba;FERNANDEZ;ESP;42264
619;GS;262;1;Lorena;PIEDRA;ESP;42253
620;GS;262;1;Ainara;RIOS;ESP;2196
621;GS;262;1;Maria Jesus;AYBAR;ESP;42256
622;GS;262;1;Anika;MUNDINAMANI;ENG;42012
623;GS;262;1;Yi Lin;GOH;ENG;30150
624;GS;262;1;Caja;KRUG;GER;41321
625;GS;262;1;Isabel;WECHLER;GER;41559
626;GS;262;1;Ivana;MILJANOVIĆ;BIH;38771
627;GS;262;1;Emilija;MARČETA;BIH;40152
628;GS;262;1;Eniko;MESZAROS;HUN;38772
629;GS;262;1;Nora;JANCSO;HUN;38521
630;GS;262;1;Martina;JIMENEZ;ESP;2227
631;GS;262;1;Amelia;GANCARCZYK;POL;38660
632;GS;262;1;Maja;MASCIBRODA;POL;42621
633;GS;262;1;Roza;SZYPEREK;POL;42637
634;GS;262;1;Gabriela;ZVAIGZNE;LAT;42603
635;GS;262;1;Marta;JAWOROWSKA;POL;42632
636;GS;262;1;Lena;NOWAK;POL;42626
637;GS;262;1;Maja;SZYSZKOWSKA;POL;42633
638;GS;262;1;Julia;STOPA;POL;42646
639;GS;262;1;Karolina;HOSZOWSKA;POL;38669
640;GS;262;1;Michalina;KURKOWSKA;POL;42658
641;GS;262;1;Simona;CHOMISTEKOVA;SVK;40191
642;GS;262;1;Alicja;WOJCICKA;POL;42643
643;GS;262;1;Agata;SZELIGA;POL;42607
644;GS;262;1;Maja;KOSAKOWSKA;POL;42659
645;GS;262;1;Natasza;CIESIELSKA;POL;42657
646;GS;262;1;Natalia;HALADUS;POL;42635
647;GS;262;1;Aurore;GAILLARD;SUI;7162
648;GS;262;1;Bettina;RALL;GER;5775
649;GS;262;1;Nele;RÖHRIG;GER;5403
650;GS;262;1;Kubra;YILMAZ;TUR;38769
651;GS;262;1;Loriana;JANOCKOVA;SVK;42322
652;GS;262;1;Kailynn;HUANG;GER;38806
653;GS;262;1;Luca;OTTUCSAK;HUN;42481
654;GS;262;1;Anja;KRAUSE;GER;12708
655;GS;262;1;Leyre;SIMON;ESP;2183
656;GS;262;1;Shreya;VARGHEESE;SCO;2175
657;GS;262;1;Ella;NOGHIN;SWE;39756
658;GS;262;1;Julia;BINDER;GER;5953
659;GS;262;1;Zsofi;TAKACS;HUN;40154
660;GS;262;1;Rozi;FEIND;HUN;42482
661;GS;262;1;Jazmin;SIMON;HUN;42457
662;GS;262;1;Petra;OROSOVA;SVK;42323
663;GS;262;1;Flore-Ann;MATHIOT;FRA;42396
664;GS;262;1;Amira;PENDER;IRL;5897
665;GS;262;1;Imogen;DREW;ENG;39751
666;GS;262;1;Sara;ALFAYA;ESP;42275
667;GS;262;1;Daniela;RUNDE;LAT;5691
668;GS;262;1;Hannele;PÄRN;EST;5456
669;GS;262;1;Blanca;RUBIO;ESP;2193
670;GS;262;1;Irene;MARTINEZ;ESP;42200
671;GS;262;1;Aila;CHORNEY;CAN;44700
672;GS;262;1;Eva;KAVALIAUSKAITE;LTU;44688
673;GS;262;1;Harper;SWAN;CAN;44699
674;GS;262;1;Shona;BROWN;SCO;2262
675;GS;262;1;Naia;MARTINEZ;ESP;2213
676;GS;262;1;Barbara;LUJBER;HUN;44706
677;GS;262;1;Petra;MARAS;CRO;5855
678;GS;262;1;Yu Xing;HEW;MAS;42863
679;GS;262;1;Anna;PARGAČOVÁ;CZE;1230
680;GS;262;1;Angele;TETART;FRA;2076
681;GS;262;1;Nikki;KORVING;NED;5417
682;GS;262;1;Sofia;NI;GER;5777
683;GS;262;1;Candela;HIDALGO;ESP;2233
684;GS;262;1;Alanis;ALCAYDE;ESP;2273
685;GS;262;1;Layla;SHAW;SCO;2184
686;GS;262;1;Capucine;PERONNE;FRA;42874
687;GS;262;1;Eva Maria;ZANGERLE;ITA;30914
688;GS;262;1;Laura;ŠPEHAR;CRO;5572
689;GS;262;1;Agata;SZABAT;POL;7134
690;GS;262;1;Radost;CINCOVA;BUL;38468
691;GS;262;1;KarolíNa;MARADOVÁ;CZE;42870
692;GS;262;1;Yelyzaveta;RAKYTIANSKA;UKR;42822
693;GS;262;1;Gabriela;TURSKA;POL;42618
694;GS;262;1;Ewelina;ARCZYNSKA;POL;38661
695;GS;262;1;Caitlin;PANG;NED;29690
696;GS;262;1;Sara;KRISHNA;SUI;40285
697;GS;262;1;Constanca;GUSTAVO;POR;40632
698;GS;262;1;Yana;SVYSHCH;UKR;1192
699;GS;262;1;Jennifer;RODRÍGUEZ;POR;40359
700;GS;262;1;Antonia;NIEZGODA;POL;1234
701;GS;262;1;Julia;JURKUN;POL;1272
702;GS;262;1;Julia;LUKASZEWSKA;POL;1248
703;GS;262;1;Zsofia;HORNUNG;HUN;1936
704;GS;262;1;Harshini;SRIRAMAN;NED;29701
705;GS;262;1;Nika;BERCKMANS;BEL;31137
706;GS;262;1;Nina;RADOVÁ;CZE;30121
707;GS;262;1;Dorota;KASTNEROVÁ;CZE;42866
708;GS;262;1;Paulina;CARTHERY;FRA;2155
709;GS;262;1;Leonie;GUINCHARD;FRA;2130
710;GS;262;1;Eliška;BURGETOVÁ;CZE;41327
711;GS;262;1;Ivaila;ORESHKOVA;BUL;7038
712;GS;262;1;Ekaterina;ZHECHEVA;BUL;38471
713;GS;262;1;Anastasiia;RADIUKOVA;UKR;42823
714;GS;262;1;Sadena;MAJIDI;GER;43440
715;GS;262;1;Rosalie;SCHWARZ;GER;43498
716;GS;262;1;Ariana;GIURGIEV;ROU;43618
717;GS;262;1;Adelina;FLOR;ROU;43455
718;GS;262;1;Marie;ULLMANN;GER;43049
719;GS;262;1;Lena;HECKEN;GER;43497
720;GS;262;1;Lakshitha;RAMESH KUMAR;GER;43449
721;GS;262;1;Clara;MARCUS;GER;43367
722;GS;262;1;Michaela;DOBEŠOVÁ;CZE;2701
723;GS;262;1;Mia;GINDULIN;AUT;1940
724;GS;262;1;Elen;HANZELKOVÁ;CZE;43358
725;GS;262;1;Karina;FULOP;ROU;30924
726;GS;262;1;Julia;SUI;GER;43254
727;GS;262;1;Julia;VOJTISKOVA;SVK;5815
728;GS;262;1;Lea;BALAGNY;FRA;40491
729;GS;262;1;Mira;DEVOS;BEL;40611
730;GS;262;1;Simiao;YUAN;CYP;41853
731;GS;262;1;Iana;ONICA;ROU;43529
732;GS;262;1;Ecrin;KARA;TUR;43609
733;GS;262;1;Lilla;MOLNAR;HUN;42415
734;GS;262;1;Edith Andrada;URSACHESCU;ROU;5885
735;GS;262;1;Johanna;KOCK;GER;43457
736;GS;262;1;Lea Alexa;MÖLLER;GER;43495
737;GS;262;1;Lucia;WANG;GER;42452
738;GS;262;1;Aadya;SMITA RAGHU;GER;40904
739;GS;262;1;Carol;JOY;IRL;5665
740;GS;262;1;Elze;CERAUSKAITE;LTU;44689
741;GS;262;1;Silje;BRIX OLSEN;DEN;44674
742;GS;262;1;Alexia;CHIRILA;ROU;5938
743;GS;262;1;Viva;LINDHAGE;DEN;44686
744;GS;262;1;Venya;GUNDA;DEN;44658
745;GS;262;1;Simona;TALCIKOVA;SVK;39950
746;GS;262;1;Maja Louise;SØGAARD;DEN;39762
747;GS;262;1;Diya Mary;CHERIAN;DEN;5755
748;GS;262;1;Varshini;MANIKANDAN;NOR;40403
749;GS;262;1;Ellen-Marie;LYBÆK;DEN;44492
750;GS;262;1;Nina;HROBAROVA;SVK;40189
751;GS;262;1;Linda;CERNACKOVA;SVK;40158
752;GS;262;1;Lea;FELICIJAN;SLO;44716
753;GS;262;1;Milica;TOMIC;SRB;44707
754;GS;262;1;Smilla Gualdoni;MADSEN;DEN;44486
755;GS;210;1;Veronika;SIMOVA;UKR;1197
756;GS;210;1;Anna;BASOVA;POL;1310
757;GS;210;1;Mirtel;VÄRV;EST;1180
758;GS;210;1;Marta Helena;PALLON;EST;1231
