rang;disziplin;punkte;anzahl_turniere;vorname;name;nation;bec_player_id
738;BS;262;1;Martin;KNEZ OGORELEC;SLO;44673
739;BS;262;1;Keve;BERTALAN;HUN;43368
740;BS;262;1;Matisse;LORBER;FRA;44073
741;BS;262;1;Maximillian;SMITH;CAN;44696
742;BS;262;1;Felix;BAY TØNNERS;DEN;44682
743;BS;262;1;Emil;BRANDSNES;DEN;39772
744;BS;262;1;Landry;MOROZ;CAN;39945
745;BS;262;1;Maksym;KUSHKA;UKR;1255
746;BS;262;1;Jan;STEPIEN;POL;1194
747;BS;262;1;Arush;RAVIKUMAR;FRA;2085
748;BS;262;1;Suhas Krishna;GOVINDARAJULA;ENG;2133
749;BS;262;1;Alex;WEISSGERBER;FRA;2069
750;BS;262;1;Punit;KISHORE KUMAR;ENG;42304
751;BS;262;1;Robin;LAMMERS;NED;42319
752;BS;262;1;Krzysztof;KRUK;POL;1258
753;BS;262;1;Ben;WHEELER;CAN;39944
754;BS;262;1;Birk;NORMAN;DEN;5726
755;BS;262;1;Bronislaw;SKORA;POL;1196
756;BS;262;1;Ahmad;ALMALKI;QAT;2706
757;BS;262;1;Achille;LOOTEN;FRA;2112
758;BS;262;1;Joel;JOBY;ENG;2122
759;BS;262;1;Lauge;BOGH;DEN;39777
760;BS;262;1;Sebastian;ZAK;POL;42617
761;BS;262;1;Aleksander;TURSKI;POL;31235
762;BS;262;1;Borys;WEGLORZ;POL;42654
763;BS;262;1;Vladimir;CERNAK;SVK;40197
764;BS;262;1;Ivan;CSERPAK-HEGEDUS;HUN;42418
765;BS;262;1;Joaquin;HUERTAS;ESP;2230
766;BS;262;1;Pablo;ARA;ESP;42274
767;BS;262;1;Aleksander;CHILINSKI;POL;1301
768;BS;262;1;Nej;BIZJAN;SLO;5590
769;BS;262;1;Tit;VRHOVNIK;SLO;5565
770;BS;262;1;Rok;TOPIČ;SLO;5566
771;BS;262;1;Aitor;VIELSA;ESP;42201
772;BS;262;1;Fernando;MUR;ESP;42258
773;BS;262;1;Ruben;COMPAN;ESP;42293
774;BS;262;1;Emilio;FERNANDEZ;ESP;42257
775;BS;262;1;Pau;AMAYA;ESP;42247
776;BS;262;1;Mark;FORGACS;HUN;42417
777;BS;262;1;Zalan Kristof;JOGA;HUN;42416
778;BS;262;1;Bence;VARACZKI;HUN;42479
779;BS;262;1;Simon;SKRABAK;SVK;40195
780;BS;262;1;Emil;AUBERGER;AUT;5592
781;BS;262;1;Matvii;MIZIN;UKR;7236
782;BS;262;1;Matteo;LEFAUX;FRA;39617
783;BS;262;1;Simon;COCHET AFONSO;FRA;5618
784;BS;262;1;Gaspard;CHARDAIN;FRA;39620
785;BS;262;1;Ihor;OZANIAN;UKR;1232
786;BS;262;1;Boldizsar;ZAKAR;HUN;42475
787;BS;262;1;Danylo;ZAMRIY;UKR;42571
788;BS;262;1;Eryk;LADZIAK;POL;42623
789;BS;262;1;Wojciech;DEC;POL;42604
790;BS;262;1;Karol;MOTULEWICZ;POL;42645
791;BS;262;1;Bartlomiej;DOBOSZ;POL;42644
792;BS;262;1;Jose Miguel;CALVO;ESP;42252
793;BS;262;1;Alejandro;GONZALEZ;ESP;42197
794;BS;262;1;Alejandro;GUIJARRO;ESP;42269
795;BS;262;1;Julian;BACZYNSKI;POL;42642
796;BS;262;1;Milosz;PRZEZAK;POL;42631
797;BS;262;1;Vincas VėJas;RUTKAUSKAS;LTU;42605
798;BS;262;1;Pawel;MROZ;POL;42620
799;BS;262;1;Maciej;SIEWIASZCZYK;POL;42630
800;BS;262;1;German;RIPOLL;ESP;2195
801;BS;262;1;Jose;RUEDA;ESP;42262
802;BS;262;1;Anton;GONZALEZ;ESP;42273
803;BS;262;1;Guillermo;FERNANDEZ;ESP;42255
804;BS;262;1;Mario;RUBIO;ESP;2191
805;BS;262;1;Iker;BARTOLOME;ESP;41828
806;BS;262;1;Martin;FENOLL;ESP;2245
807;BS;262;1;Martin;GÁNDARA;ESP;42254
808;BS;262;1;Nayan;RICHARD;SUI;31085
809;BS;262;1;Stavros;KELEKIS;GRE;38053
810;BS;262;1;Tejas;VENUGOPAL;ENG;39739
811;BS;262;1;Pablo;CIRUJANO;ESP;42295
812;BS;262;1;Antonio Jesus;GRANADOS;ESP;42251
813;BS;262;1;BeÑAt;URBIOLA;ESP;42245
814;BS;262;1;Unai;ROMERO;ESP;42195
815;BS;262;1;Linus;HAACK;GER;5424
816;BS;262;1;Jun Rui Daryl;LEONG;SGP;42068
817;BS;262;1;Noha;NEMARD;FRA;42069
818;BS;262;1;Prabhat;ASHWIN;NED;5437
819;BS;262;1;Krishaang;DAS;NED;41503
820;BS;262;1;Lars;BOKHORST;NED;5435
821;BS;262;1;Ture;HÄGGSTRÖM;SWE;42988
822;BS;262;1;Joel;JACOBSSON;SWE;42991
823;BS;262;1;Jonas;LIN SCHEIDAT;NED;29644
824;BS;262;1;Goncalo;LAGARTO;POR;40358
825;BS;262;1;Ruben;MARQUES;POR;40620
826;BS;262;1;José;PESTANA;POR;40621
827;BS;262;1;Volodymyr;SHCHEPA;UKR;30961
828;BS;262;1;Bastien;DESARZENS;SUI;2250
829;BS;262;1;Neo;RISBERG;SWE;42969
830;BS;262;1;Tyagi Krish;SUVEN;ENG;39731
831;BS;262;1;August;SKÖLD;SWE;42994
832;BS;262;1;Joar;TINGLEV;SWE;42985
833;BS;262;1;Aljaž;FUJS;SLO;5585
834;BS;262;1;Bartosz;ZAMIRSKI;POL;1172
835;BS;262;1;Manuel;FRASSINE;ITA;43139
836;BS;262;1;Alessandro;LAGASIO;ITA;7187
837;BS;262;1;Leopold;WEIDHAASE;;43147
838;BS;262;1;Riccardo;GIANI;ITA;42858
839;BS;262;1;Matthias;GOZZI;ITA;43062
840;BS;262;1;Samuel;GAUGAIN;FRA;39618
841;BS;262;1;Tim;WIEDERHOLD;GER;41856
842;BS;262;1;Matthias;BÖHM;GER;41702
843;BS;262;1;Maximilian;MAJOR;GER;41860
844;BS;262;1;Leonard;VOGELS;GER;5765
845;BS;262;1;Philipp;KUBICEK;ITA;43064
846;BS;262;1;Mattia;MAGARAGGIA;ITA;42856
847;BS;262;1;Zize;MIAO;GER;30331
848;BS;262;1;Mathias;BONDA;SUI;43053
849;BS;262;1;Gabriel;COLOMBO;ITA;42803
850;BS;262;1;Hannes;KLIEMANN;;43146
851;BS;262;1;Davide;GOLDIN;ITA;7192
852;BS;262;1;Jocelyn;ROTZETTER;SUI;7177
853;BS;262;1;Ashwath;KANAKAMPALAYAM;LUX;40609
854;BS;262;1;Maximilian;MÜLLER;GER;43145
855;BS;262;1;Florian;WIESER;ITA;43060
856;BS;262;1;Ben;MITTERHAMMER;AUT;39857
857;BS;262;1;Leonidas;THEOFANOUS;CYP;29694
858;BS;262;1;Huseyin Utku;OZDEMIR;TUR;7036
859;BS;262;1;Vadim;MARY;FRA;42381
860;BS;262;1;David;ŠTĚRBA;CZE;42862
861;BS;262;1;Luka;HRŽICA;CRO;38522
862;BS;262;1;Michal;SYKORA;SVK;40153
863;BS;262;1;Mihnea Alexandru;MARCU;ROU;43373
864;BS;262;1;Demetris;IASONOS;CYP;29659
865;BS;262;1;Storm;THILLEMANN;DEN;38781
866;BS;262;1;Gokhan;ALNIDELIK;TUR;7084
867;BS;262;1;Luka;IVANOVSKI;MKD;38459
868;BS;262;1;Julian;MIKITISIN;GER;5950
869;BS;262;1;Iakovos;KIOSIDIS;GRE;5512
870;BS;262;1;Ilhan;ALIYAN;BUL;7150
871;BS;262;1;Vedan;STEFANOVSKI;MKD;7106
872;BS;262;1;Michail;TSIANAKKA;CYP;5489
873;BS;262;1;Konstantinos;GEORGIOU;CYP;29709
874;BS;262;1;Ron;LEVIN;ISR;5508
875;BS;262;1;Petros;NEARCHOU;CYP;41815
876;BS;262;1;Constantinos;MICHAEL;CYP;29700
877;BS;262;1;Filip;TÖRNQVIST;SWE;5632
878;BS;262;1;Naeemabbas;BANDALI;SWE;5683
879;BS;262;1;Sabyasachi;PRUSTY;SWE;41102
880;BS;262;1;Dhruv;PATIL;GER;43499
881;BS;262;1;Lukas;HIRSCH;GER;43463
882;BS;262;1;Jamie;MAUS;GER;43450
883;BS;262;1;Jannis;KAMPMEIER;GER;43441
884;BS;262;1;Yoshio;SAOTOME;GER;43451
885;BS;262;1;Johannes;KRUG;GER;43496
886;BS;262;1;Pranobanto;DHAR;GER;43446
887;BS;262;1;Michalis;LAMBRIANIDES;CYP;41812
888;BS;262;1;Piotr;KUZNIAR;POL;43428
889;BS;262;1;Andres;BASTOS;COL;44695
890;BS;262;1;Tobias;PAPP;SVK;5823
891;BS;262;1;Milanas;KVIETKAUSKAS;LTU;39954
892;BS;262;1;Eyup Murat;ALPARSLAN;TUR;43755
893;BS;262;1;Ali Utku;CETINEL;TUR;39463
894;BS;262;1;Kayra;BICAKCI;TUR;43760
895;BS;262;1;Ajan;KRYEZIU;KOS;43757
896;BS;262;1;Oguz Kagan;AKCA;TUR;43737
897;BS;262;1;Yusuf;EFE;TUR;43748
898;BS;262;1;Malsor;SEJDIU;KOS;43764
899;BS;262;1;Hugo;ALBINSSON;SWE;41108
900;BS;262;1;Kaige;LUNDSTRÖM;SWE;31122
901;BS;262;1;Linus;ANDERSSON;SWE;41660
902;BS;262;1;Hannes;BERGSTRÖM;SWE;2266
903;BS;262;1;Rego;FORIAN;HUN;1944
904;BS;262;1;Armands;ZNOTINS;LAT;38723
905;BS;262;1;Leonards;PILKA;LAT;5544
906;BS;262;1;Edwin;KARPATS;LAT;5915
907;BS;262;1;Gustavs;GEIBA;LAT;39939
908;BS;262;1;Dionis;MORINA;KOS;5605
909;BS;262;1;Eren Doruk;SARAC;TUR;39552
910;BS;262;1;Yui;FUNG;POR;43524
911;BS;262;1;Lorenzo;FERNANDEZ;ESP;2244
912;BS;262;1;Matei;EREMITA;MDA;43532
913;BS;262;1;David;TATU;ROU;43447
914;BS;262;1;Lauge;BIE;DEN;40408
915;BS;262;1;Simon AndréS VáSquez;FRISNES;NOR;40407
916;BS;262;1;Nataniel;SKRČENÝ;CZE;40163
917;BS;262;1;Tiago;ESTEVES;POR;40622
918;BS;262;1;José;VIANA;POR;40628
919;BS;262;1;Francisco;LIMA;POR;5608
920;BS;262;1;Patryk;LENART;POL;1252
921;BS;262;1;Michal;WACHA;POL;38665
922;BS;262;1;Hugo;BRAVO;ESP;2264
923;BS;262;1;Lucas;SIMKO;SVK;39949
924;BS;262;1;Benjamin;KUCHAROVIC;SVK;39948
925;BS;262;1;Albert;AASHEIM-ENGEN;NOR;5688
926;BS;262;1;William;R BARØ;NOR;5646
927;BS;262;1;Radoslaw;REBAK;POL;5448
928;BS;262;1;Gustavo;CASTRO;POR;43642
929;BS;262;1;Gustav;MØLLER HOLM;DEN;44681
930;BS;262;1;Liam;ASSALIT;FRA;43959
931;BS;262;1;Eray;UNLU;TUR;43732
932;BS;262;1;Zakarias;ELMQUIST;DEN;44672
933;BS;210;1;Ryan;LAN;AUT;42397
934;BS;210;1;Zsombor;HORVATH;HUN;42472
935;BS;210;1;Vince;CSIZMADIA;HUN;42478
936;BS;210;1;Jan;HOTKO;SLO;1935
937;BS;210;1;Andrei;POPESCU;ROU;1888
938;BS;210;1;Oskar;LYCZKOWSKI;POL;1247
939;BS;210;1;Mikolaj;MALECKI;POL;1245
940;BS;210;1;Guilherme;NEGRITA;POR;1903
941;BS;210;1;Alexander;MÜLLER;SUI;1908
942;BS;210;1;Anton Maximilian;WAGNER;GER;42022
943;BS;210;1;Kamil;KOLANO;POL;1263
944;BS;210;1;Karol;PYRLIK;POL;1213
945;BS;210;1;Dawid;GOGOLA;POL;1284
946;BS;210;1;Peter;SAYSOMBATH;GER;40509
947;BS;210;1;Anton Bruntse;AHLER;DEN;40351
948;BS;210;1;Kari Kibsgaard;BAY;DEN;38785
949;BS;210;1;Linus Rydahl;OVERGAARD;DEN;38795
950;BS;210;1;Athreya;NARAYANAN;GER;7159
951;BS;210;1;Rok;HALIČ;SLO;5583
